SampleID,Subtype,14-3-3_epsilon,4E-BP1,4E-BP1_pS65,4E-BP1_pT37,4E-BP1_pT70,53BP1,A-Raf_pS299,ACC1,ACC_pS79,AMPK_alpha,AMPK_pT172,ANLN,AR,ARID1A,ASNS,ATM,Akt,Akt_pS473,Akt_pT308,Annexin_I,B-Raf,Bak,Bax,Bcl-2,Bcl-xL,Beclin,Bid,Bim,C-Raf,C-Raf_pS338,CD31,CD49b,CDK1,Caspase-7_cleavedD198,Caveolin-1,Chk1,Chk1_pS345,Chk2,Chk2_pT68,Claudin-7,Collagen_VI,Cyclin_B1,Cyclin_D1,Cyclin_E1,DJ-1,Dvl3,E-Cadherin,EGFR,EGFR_pY1068,EGFR_pY1173,ER-alpha,ER-alpha_pS118,ERK2,FOXO3a,Fibronectin,GAB2,GATA3,GSK3-alpha-beta,GSK3-alpha-beta_pS21_S9,HER2,HER2_pY1248,HER3,HER3_pY1289,HSP70,IGFBP2,INPP4B,IRS1,JNK2,JNK_pT183_pT185,K-Ras,Ku80,LBK1,Lck,MAPK_pT202_Y204,MEK1,MEK1_pS217_S221,MIG-6,Mre11,N-Cadherin,NF-kB-p65_pS536,NF2,Notch1,P-Cadherin,PAI-1,PCNA,PDCD4,PDK1_pS241,PI3K-p110-alpha,PKC-alpha,PKC-alpha_pS657,PKC-delta_pS664,PR,PRAS40_pT246,PRDX1,PTEN,Paxillin,Pea-15,RBM3,Rad50,Rb_pS807_S811,S6,S6_pS235_S236,S6_pS240_S244,SCD1,STAT3_pY705,STAT5-alpha,Shc_pY317,Smad1,Smad3,Smad4,Src,Src_pY416,Src_pY527,Stathmin,Syk,Transglutaminase,Tuberin,VEGFR2,XBP1,XRCC1,YAP_pS127,YB-1,YB-1_pS102,alpha-Catenin,beta-Catenin,c-Kit,c-Met_pY1235,c-Myc,eEF2,eEF2K,eIF4E,mTOR,mTOR_pS2448,p27,p27_pT157,p27_pT198,p38_MAPK,p38_pT180_Y182,p53,p70S6K,p70S6K_pT389,p90RSK_pT359_S363
A0BC,LumA,0.496992634,0.444474219,0.289910447,0.310586166,0.330632542,0.482836465,0.377657614,0.086900143,0.183485026,0.457475166,0.445739995,0.419055909,0.618597283,0.42658403,0.520589435,0.480065122,0.521941621,0.429795559,0.466331236,0.567650916,0.240303604,0.518547424,0.472209309,0.631564558,0.346264453,0.339186377,0.466621863,0.407850553,0.435158633,0.336493478,0.234268152,0.442106996,0.352816985,0.436073483,0.728484324,0.388037385,0.360287337,0.409063072,0.192862938,0.182043537,0.692254552,0.311181933,0.534524894,0.29192727,0.475596485,0.3855114,0.257198643,0.475622795,0.585952995,0.471511027,1,0.447032151,0.491195957,0.461903449,0.584701028,0.739651525,0.515763194,0.368794446,0.501517058,0.245422802,0.358942224,0.536818556,0.379571434,0.299905076,0.61567402,0.625325829,0.40757491,0.454194086,0.534687299,0.467993448,0.425205304,0.407822383,0.62030933,0.443921861,0.503192538,0.394233647,0.431430581,0.344560342,0.394533954,0.487475917,0.359001715,0.425574744,0.373372339,0.720061992,0.52791346,0.408363733,0.417095507,0.424196559,0.468054114,0.505381306,0.425711075,0.615467468,0.311578496,0.431866817,0.511943197,0.447210776,0.480703984,0.560737155,0.40894934,0.366957507,0.354183119,0.416580219,0.389216438,0,0.381868613,0.56677166,0.522307831,0.477479506,0.425083935,0.454146568,0.413243658,0.241578499,0.489591051,0.427955817,0.585372513,0.416726319,0.462112676,0.139378255,0.439548308,0.421722024,0.405527284,0.420383346,0.364296901,0.31747652,0.330853306,0.521169787,0.340081462,0.442523599,0.313456081,0.338269071,0.388154794,0.298436331,0.342811612,0.392295343,0.326064187,0.390123352,0.483025803,0.638909187,0.291298412,0.373392957,0.300125785,0.370514759
A0BF,LumB,0.575810875,0.491549119,0.468798495,0.25998783,0.51065586,0.536841864,0.485111174,0.687284536,0.511036712,0.448153586,0.626619436,0.548581701,0.701606222,0.547344951,0.573161817,0.679478629,0.438442397,0.303810436,0.395524881,0.522859128,0.514011909,0.49612298,0.531725718,0.692048816,0.501642115,0.518390155,0.463923325,0.670203983,0.515749234,0.442478601,0.593760894,0.555542347,0.472518305,0.666396914,0.623264273,0.521462233,0.469680256,0.54459682,0.496815775,0.407181093,0.621507764,0.451443185,0.347763787,0.526381715,0.502370452,0.502164899,0.450777804,0.524259794,0.417515548,0.457239663,0.27553353,0.427492418,0.445879584,0.576318163,0.432371862,0.443460456,0.619112379,0.487366205,0.259285478,0.395744058,0.428298194,0.540269821,0.476853622,1,0.366468881,0.447626871,0.527974457,0.440722966,0.399546364,0.522598563,0.564191251,0.470202061,0.791497023,0,0.53999719,0.427449342,0.491814544,0.500170533,0.547216111,0.504668643,0.554445754,0.461628048,0.535340926,0.509025428,0.486864943,0.39855044,0.484286584,0.507971122,0.535603526,0.587551286,0.503714581,0.693536974,0.422459304,0.569923296,0.557282684,0.426252541,0.47400056,0.53950016,0.52985258,0.327660385,0.504644059,0.263947575,0.365621694,0.566379734,0.453554708,0.638066217,0.411719679,0.525402144,0.500811972,0.529526174,0.570038598,0.473042041,0.414305842,0.508265428,0.708111794,0.53273918,0.401288601,0.415850725,0.553279644,0.578032511,0.515301195,0.606181608,0.368553831,0.449023252,0.565539353,0.706425647,0.596162809,0.478094113,0.516378067,0.545439131,0.579595426,0.527837582,0.476516048,0.542687418,0.477907129,0.507905715,0.55906936,0.429909534,0.575709539,0.530726501,0.443319665,0.428337234
A0BJ,LumA,0.68959405,0.636728487,0.505841312,0.518230173,0.589662651,0.681678178,0.537103917,0.604263302,0.6123209,0.669862022,0.793351175,0.588336741,0.680030771,0.602304028,0.640908486,0.702367342,0.629515471,0.520813618,0.487150662,0.724634683,0.550197843,0.640492921,0.706115818,0.791352626,0.623867024,0.468942455,0.641697428,0.666775272,0.578176323,0.521914059,0.272212117,0.601766293,0.492216846,0.561922035,0.958715779,0.582649959,0.542651471,0.604206933,0.305936821,0.610347107,0.924413909,0.50548984,0.667450301,0.616965913,0.701671358,0.656646693,0.68964642,0.654584747,0.70413856,0.632964536,0.690750735,0.554654644,0.717688083,0.649925452,0.761361285,0.627221393,0.785569599,0.660398654,0.512910666,0.602251486,0.618013331,0.649478059,0.611365535,0.682714217,0.707494689,0.567721282,0.60437958,0.720854041,0.547931596,0.602960001,0.635263909,0.589046295,0.692348151,0.436332788,0.698708781,0.593848974,0.647842574,0.511856347,0.60852608,0.610170008,0.654365335,0.612229855,0.662578095,0.694275137,0.623954823,0.270092842,0.632163117,0.642774924,0.609344743,0.582657684,0.521935909,1,0.521363613,0.633874355,0.647315349,0.638637558,0.684775778,0.808052898,0.718310961,0.487747936,0.601496222,0.509570671,0.537292661,0,0.612842188,0.609871538,0.558380667,0.609704788,0.648795553,0.647947742,0.640933952,0.401404924,0.572363157,0.509213814,0.731058214,0.599276487,0.633624352,0.602530332,0.491916873,0.686947075,0.585389675,0.590105444,0.540048165,0.542052688,0.702083126,0.674810217,0.488891177,0.580908305,0.60120059,0.604357928,0.636554273,0.636742089,0.492537929,0.677442928,0.51433233,0.609997496,0.710219422,0.661071436,0.630346046,0.599719549,0.554001511,0.487035044
A0BM,LumA,0.684008401,0.608504395,0.555702783,0.548375303,0.579967953,0.688121291,0.622959783,0.760825208,0.8495311,0.704166731,0.796678438,0.618362041,0.954116243,0.554746405,0.489260943,0.689274781,0.690743044,0.614332475,0.439173041,0.705580242,0.434007779,0.701996687,0.58427898,0.748255425,0.6144112,0.613916686,0.658034961,0.645413149,0.563065043,0.628556307,0.555424819,0.640554033,0.494813215,0.491902936,0.737901276,0.589002414,0.580357312,0.458848328,0.59091997,0.626851491,0.8718798,0,0.669618301,0.56176274,0.756199188,0.595439957,0.698690429,0.602457911,0.606729359,0.656399754,0.837505859,0.514888719,0.920259554,0.60994934,0.790261182,0.487319234,0.750492597,0.592283209,0.423099384,0.686082875,0.593074969,1,0.621469921,0.777017795,0.434116154,0.668980928,0.567118633,0.61362097,0.737804965,0.590953805,0.702596725,0.630049257,0.611015755,0.870015568,0.634272344,0.595675398,0.619203617,0.60834475,0.636109418,0.325587495,0.714559422,0.594021589,0.582217569,0.67494977,0.608696787,0.447976192,0.592000341,0.632179389,0.70939421,0.665836742,0.65125651,0.418005756,0.537402106,0.68573784,0.656945561,0.558886554,0.741085272,0.655382239,0.628593081,0.431430779,0.541814321,0.574989068,0.589662262,0.461282923,0.680532209,0.742686986,0.687046395,0.657497582,0.615138243,0.635437937,0.537081924,0.49236826,0.581052453,0.600140511,0.633357741,0.637674704,0.610511033,0.623437015,0.79430945,0.6264883,0.754236094,0.623447874,0.658283414,0.656626983,0.767484883,0.655483993,0.619753075,0.740994386,0.523557402,0.613389247,0.596437497,0.712355696,0.579937956,0.788047496,0.604511978,0.632948522,0.564330258,0.61037384,0.566866706,0.521115232,0.841836072,0.530183774
A0BO,LumA,0.639548459,0.560462636,0.552708289,0.545795221,0.568088186,0.619815743,0.604369933,0.620769075,0.686242998,0.6380902,0.675461929,0.545878677,0.688737764,0.563376562,0.529868993,0.582251596,0.600541939,0.608745754,0.591702104,0.713912145,0.519190924,0.614487498,0.585880976,0.708773708,0.594816325,0.501528388,0.615441507,0.578738951,0.61543139,0.563484458,0.394231016,0.548940887,0.519447713,0.465198576,1,0.586681567,0.512079968,0.570264758,0.415115504,0.582128208,0.923488232,0.411027304,0.616792059,0.578546492,0.64253884,0.541134411,0.543641476,0.632621249,0.596913,0.614169089,0.768284971,0.55943526,0.63838664,0.592193111,0.716474155,0.596277406,0.660203051,0.538467929,0.608513888,0.566505581,0.559751584,0.647486934,0.614706436,0.665867095,0.62872689,0.690119778,0.588263488,0.670407652,0.550553503,0.586171864,0.577582298,0.562082379,0.590808048,0.520026352,0.639551842,0.570490053,0.633049971,0.513781919,0.608961287,0.562653724,0.633261835,0.597591032,0.611946997,0.650866619,0.605700811,0.234293613,0.590267463,0.601393842,0.650214702,0.602065009,0.541315973,0.737524042,0.544081287,0.578042257,0.628877968,0.625986665,0.608006032,0.57375191,0.613692118,0.571902785,0.507123183,0.548945468,0.578924338,0,0.655324202,0.675438538,0.50899025,0.567973491,0.618716908,0.60170642,0.594540535,0.5291831,0.672915338,0.507232553,0.582525158,0.546806649,0.609018569,0.6751333,0.607332645,0.608505342,0.661217399,0.622536897,0.615950876,0.502434914,0.621974678,0.633553913,0.497172282,0.620614835,0.591960335,0.551971471,0.599096457,0.538610944,0.571753784,0.609773702,0.553205605,0.544610718,0.607592743,0.616849614,0.365156227,0.557892423,0.570701535,0.581147841
A0BP,LumA,0.709582763,0.579620845,0.567521986,0.629702938,0.610043765,0.601993888,0.592704072,0.763164545,0.772897465,0.651302319,0.760038132,0.545313224,0.618014804,0.583249637,0.517923356,0.542214867,0.696847161,0.679147159,0.588000544,0.854539302,0.465113548,0.822717961,0.626945654,0.81206518,0.626581962,0.39780367,0.661885726,0.596432383,0.601038272,0.562492339,0.231525353,0.63411917,0.512994008,0.532311118,0.998738379,0.623355925,0.51726274,0.636644615,0.332044569,0.482876433,1,0.501966991,0.692976733,0.655607967,0.695195252,0.58801403,0.586158722,0.629447514,0.661910879,0.636085495,0.774079073,0.605899707,0.669877545,0.650742441,0.753640782,0.623116024,0.631572221,0.586312762,0.562961237,0.519571522,0.586316762,0.723322487,0.644159231,0.67688552,0.753173126,0.509802335,0.618765026,0.642345193,0.654130303,0.66006254,0.62176225,0.542561144,0.635984487,0.772984677,0.755876012,0.615279841,0.620264364,0.409477245,0.670614273,0.533053669,0.660389795,0.647153949,0.653572806,0.863711428,0.642337599,0.293141771,0.706513265,0.621182975,0.698442283,0.653031504,0.554517207,0.49083974,0.494554882,0.573593461,0.672237037,0.617209704,0.667475347,0.74468932,0.597379322,0.486602477,0.500288485,0.746087345,0.754681521,0,0.704579838,0.627412428,0.472940208,0.670605162,0.683626892,0.696735477,0.635237578,0.329044264,0.781469958,0.488093832,0.624747685,0.601088732,0.652226925,0.536141887,0.503896634,0.641258098,0.720868627,0.632016185,0.685343529,0.420893734,0.63951398,0.635128829,0.465125238,0.59770854,0.589207429,0.544728983,0.660397798,0.566323909,0.682506717,0.514378285,0.502557939,0.531420906,0.644160618,0.618937636,0.258902706,0.593777535,0.645903904,0.560362872
A0BQ,LumA,0.614394467,0.475594362,0.516907242,0.37124676,0.516403997,0.474806885,0.542607809,1,0.858078339,0.618221947,0.741097243,0.512597855,0.744369881,0.538015944,0.45128942,0.497067973,0.475487259,0.478293432,0.479363329,0.684237582,0.536759382,0.526104506,0.582074356,0.86839635,0.568973164,0.533984602,0.533708001,0.702112461,0.544873112,0.559100305,0.60150725,0.736387569,0.475798592,0.583584074,0.796524563,0.536729244,0.574517438,0.520297419,0.561507076,0.736163486,0.802452974,0.244397611,0.561811429,0.511742711,0.717334895,0.476926838,0.722498924,0.53381251,0.60780528,0.575595339,0.682870513,0.534069632,0.501719535,0.558020075,0,0.46312361,0.656491825,0.554522588,0.484661759,0.70488489,0.645673014,0.496941127,0.59977135,0.294127094,0.654404001,0.624570939,0.527582639,0.583281399,0.721410373,0.52462045,0.517831301,0.544961413,0.669503502,0.080333168,0.544699313,0.462411009,0.545321961,0.547957993,0.582379204,0.740573368,0.579424444,0.537240544,0.631778527,0.438408564,0.580822942,0.518768825,0.612273995,0.535106851,0.539190595,0.63259147,0.559824517,0.999999009,0.492768803,0.624323812,0.500169753,0.366863178,0.585505364,0.62212293,0.560699279,0.510337513,0.466319837,0.321952199,0.369394206,0.620984298,0.619157245,0.383969196,0.547653464,0.550673835,0.571120275,0.562021919,0.664661787,0.561167673,0.654762896,0.544386423,0.446655435,0.564968653,0.396675807,0.630384971,0.505946948,0.638859174,0.509861274,0.452470355,0.500698205,0.585269598,0.585215276,0.849913751,0.550674279,0.460029328,0.491164763,0.564812144,0.590889667,0.520997831,0.560864543,0.647959084,0.526397785,0.45978731,0.627968679,0.824789701,0.59336051,0.403587192,0.478618961,0.465915539
A0BR,LumA,0.748778793,0.670598749,0.603452619,0.558980233,0.688949425,0.762729722,0.654106613,0.763276835,0.668284217,0.737723586,0.847069879,0.698194016,0.808803027,0.71506159,0.664338259,0.739277695,0.816872476,0.664121794,0.700204205,0.876657899,0.649486108,0.718415755,0.73024273,0.691706272,0.715955234,0.606152169,0.681016179,0.780518342,0.66630358,0.589437888,0.54021541,0.699768781,0.672057137,0.754756266,0.961006728,0.681329762,0.625158406,0.674723314,0.49294529,0.620529934,0.738714969,0.806315489,0.616981188,1,0.779237076,0.771757353,0.627922505,0.750686699,0.632765626,0.696438847,0.615027566,0.65886096,0.774247158,0.67452448,0.948930608,0.739144598,0.825201694,0.736517622,0.460194686,0.643942427,0.662579071,0.727881859,0.698190301,0.628684985,0.700213564,0.648538954,0.677971751,0.804490448,0.615315399,0.73025684,0.692653518,0.685627825,0.756055465,0.388147451,0.770017413,0.621883915,0.761006044,0.605270677,0.755672936,0.603646615,0.730582847,0.679389866,0.745529745,0.779786158,0.76984564,0.204891208,0.704282366,0.776292777,0.755339434,0.746587571,0.619946029,0.618249959,0.566962049,0.796060914,0.79172512,0.752399641,0.747058829,0.746598545,0.723776577,0.471220105,0.763827597,0.81390564,0.74645584,0,0.720646428,0.756286128,0.648678392,0.707618362,0.741374352,0.735697668,0.704127546,0.515916068,0.525532914,0.666527546,0.797234802,0.756612772,0.711602584,0.732571788,0.691409144,0.710868541,0.590708214,0.780713825,0.707123881,0.664340784,0.729177038,0.732322461,0.609814041,0.622711879,0.694603872,0.749613867,0.722612777,0.630517556,0.630821449,0.676074129,0.623356445,0.639143992,0.787059272,0.588442928,0.650315825,0.67955623,0.599449897,0.572637884
A0BS,LumA,0.529181751,0.575770111,0.45414256,0.303168312,0.500451588,0.620972218,0.553106993,0.63968695,0.502968692,0.508362977,0.592589134,0.52624226,0.640211522,0.509336016,0.527722833,0.605064841,0.667150103,0.441130067,0.440759188,0.266701847,0.545733169,0.508888174,0.467818847,0.715950009,0.518895928,0.49935934,0.461250108,0.602147143,0.575873638,0.444241889,0.4719424,0.455337506,0.433074048,0.355307365,0.393907896,0.460652674,0.470637694,0.558308431,0.469250901,1,0.38655522,0.449004895,0.5243298,0.415940527,0.629283192,0.517900649,0.72319436,0.487241639,0.427626224,0.492540065,0.950621134,0.572675742,0.665833654,0.503420561,0.453886406,0.795537028,0.933328217,0.687778272,0.306883716,0.741974211,0.611270415,0.467366166,0.488784587,0.376435609,0.695030919,0.78315464,0.470870847,0.594073633,0.444824861,0.503340772,0.545161864,0.554275118,0.43991884,0,0.522693783,0.475170051,0.593435344,0.475753883,0.466118759,0.487239778,0.661540037,0.51759409,0.544177044,0.599210538,0.486063518,0.404616268,0.559581065,0.521231575,0.478574292,0.40888699,0.526696156,0.98318064,0.399790865,0.532316152,0.654019176,0.560407468,0.469205029,0.593427855,0.541278944,0.357042457,0.559450219,0.456671881,0.487575775,0.576642164,0.504112933,0.57763397,0.524516462,0.543167022,0.505584883,0.516421403,0.527877024,0.444629507,0.359548666,0.459341874,0.480435889,0.477330857,0.619689782,0.660122506,0.460985267,0.523285918,0.477409744,0.475103311,0.385870423,0.568041828,0.790185712,0.389294861,0.521459762,0.49770249,0.521833115,0.534907645,0.494265923,0.733577434,0.492097347,0.519023522,0.477035143,0.488222669,0.511154964,0.415038716,0.51181816,0.509997784,0.484113165,0.44328172
A0BT,LumA,0.323560717,0.206272798,0.194906328,0.259224565,0.233152354,0.151188118,0.280251269,0.095566439,0.032542926,0.241658833,0.090246783,0.249487155,0.411590858,0.152441358,0.122331095,0.197220048,0.285950856,0.377369543,0.424163574,0.317472508,0.107578225,0.491447357,0.222949219,0.20708243,0.207487127,0.272498759,0.198014757,0.144958773,0.135046215,0.257793225,0.295765611,0.240653102,0.254754306,0.229274618,0.261235395,0.275902642,0.227979158,0.130176704,0.315803226,0.424249669,0.26950853,0,0.313924265,0.176271939,0.212209639,0.16355296,0.151229642,0.210949554,0.280882445,0.317799736,0.285847927,0.188351399,0.112999597,0.289794492,0.601971282,0.200311433,0.144822409,0.187841412,0.277350676,0.231300168,0.273328358,0.362866534,0.277655899,0.211549773,0.276802419,0.399600736,0.212014748,0.114043989,0.243776133,0.242296872,0.097515102,0.23579818,0.284642267,0.230759074,0.244759794,0.165120714,0.186444399,0.257248408,0.226790658,0.059798837,0.035684898,0.168765409,0.162415364,0.425244669,0.255969461,0.142125428,0.250578357,0.129424935,0.235074371,0.253760171,0.224821647,1,0.197697261,0.24450704,0.1678242,0.055452413,0.203651829,0.204346122,0.274339397,0.087590178,0.106035969,0.062879339,0.114270408,0.2266362,0.228177018,0.071575633,0.297292897,0.201030006,0.186791863,0.266163014,0.194951515,0.211171391,0.33885533,0.312065551,0.074813203,0.20981925,0.089018673,0.324317842,0.299849883,0.261509009,0.324620546,0.213102632,0.199597803,0.262089126,0.101548833,0.344217131,0.304057494,0.231763291,0.167769071,0.193084135,0.189419803,0.101916745,0.209929871,0.212224864,0.222643853,0.190629141,0.319845851,0.204887448,0.278932786,0.103373323,0.198488163,0.190637207
A0BV,LumA,0.252430852,0.202014227,0.220457684,0.080789175,0.251083228,0.432266582,0.283398378,0.343197686,0.124657082,0.21794169,0.253397323,0.247607521,0.375575558,0.237221402,0.235834062,0.342427619,0.372565878,0.057454131,0.139381807,0.236052852,0.323305277,0.243134719,0.361692732,0.404895209,0.275397295,0.240858344,0.222553963,0.331677229,0.282338546,0.215406839,0.228205307,0.202978533,0.172063202,0.147710739,0.064951071,0.195971762,0.205178313,0.190721745,0.198917247,0.32696114,0.227096998,0.201952342,0.326732531,0.212775644,0.273756857,0.255452935,0.238195993,0.184970634,0.094606644,0.209937254,0.669150407,0.410153585,0.33541782,0.210012809,0.263464943,0.317849207,0.561811962,0.328033173,0.127139945,0.249010575,0.190974262,0.327664733,0.195056064,0.085240369,0.430431494,0.208175213,0.328350291,0.413211977,0.139193945,0.221072658,0.268876375,0.273863501,0.294140949,0.058844296,0.340088312,0.175437352,0.23141316,0.195550964,0.202031234,0.301306131,0.239149357,0.246366491,0.19018348,0.127909699,0.244037188,0.258090769,0.286781276,0.294235001,0.255883971,0.213157199,0.229122066,1,0.145447817,0.247761012,0.330831881,0.285739995,0.265954843,0.491871456,0.21845966,0.075484722,0.207281909,0.222103291,0.173738824,0.270807671,0.165225534,0.364841103,0.174839067,0.251725407,0.275059622,0.231375486,0.236672328,0.16048984,0,0.173914798,0.370925013,0.341687728,0.349066871,0.2952828,0.274887247,0.277817973,0.15393948,0.329075302,0.191108268,0.206795609,0.297821671,0.212372539,0.228687446,0.259666466,0.225076683,0.31959093,0.185773932,0.4459008,0.206051362,0.272880522,0.213947933,0.248313597,0.296523232,0.083395486,0.213296693,0.298334139,0.174099088,0.168011199
A0BW,Basal,0.403001915,0.387541297,0.458943817,0.43903638,0.436333122,0.394556119,0.416366827,0.514974549,0.564512358,0.414543699,0.422562136,0.437868743,0.240008615,0.410986981,0.523239867,0.561191334,0.5142358,1,0.674739197,0.596129582,0.439034579,0.418123582,0.446031701,0.386312856,0.423731497,0.453785479,0.434519991,0.375023732,0.407159473,0.41062873,0.438031847,0.441538139,0.414010964,0.805494246,0.375537303,0.451032893,0.449796358,0.405708432,0.433154302,0.387286431,0.48726351,0.359482445,0.390443637,0.510889288,0.476325308,0.428057502,0.447759113,0.442538893,0.462229865,0.421948242,0,0.343635776,0.498494394,0.401844796,0.331406175,0.465601744,0.222561815,0.456847944,0.651183542,0.396995427,0.389688423,0.509540203,0.411422769,0.502113858,0.310479292,0.421308801,0.405714039,0.398174921,0.427353174,0.428033376,0.479292711,0.420460915,0.542705922,0.572582055,0.559611298,0.486010904,0.443441186,0.421315127,0.415514258,0.537667751,0.436126599,0.463133969,0.551665421,0.487816411,0.426681658,0.456871399,0.426204222,0.427698268,0.495283204,0.487483097,0.426537897,0.29395874,0.502565357,0.397571416,0.379547271,0.476025813,0.442893481,0.35871662,0.422592994,0.424398629,0.407456024,0.601547606,0.54811131,0.414501593,0.499044071,0.702271622,0.428290281,0.409557258,0.415235554,0.39031845,0.460425211,0.483344734,0.501753135,0.416750578,0.559207538,0.522437592,0.470199757,0.368096027,0.51140514,0.423753218,0.504700184,0.489801946,0.555174932,0.404619305,0.503019131,0.40142292,0.432288275,0.472726491,0.414208191,0.388911165,0.46835424,0.483919037,0.526957125,0.405387907,0.436991386,0.517553398,0.430422299,0.527434792,0.415218358,0.431725074,0.476497836,0.474548807
